,date,sp500,cpi,gdp,nasdaq,unrate,usdeur,usdgbp
476,2016-01-07,1943.0899658203125,237.652,18525.933,4289.25,4.8,0.9143900275230408,0.6647300124168396
477,2016-01-08,1922.030029296875,237.652,18525.933,4261.5,4.8,0.9195799827575684,0.6676499843597412
478,2016-01-11,1923.6700439453125,237.652,18525.933,4273.0,4.8,0.922160029411316,0.6698099970817566
479,2016-01-12,1938.6800537109373,237.652,18525.933,4312.75,4.8,0.9199699759483336,0.670769989490509
480,2016-01-13,1890.280029296875,237.652,18525.933,4175.75,4.8,0.9163399934768676,0.671280026435852
481,2016-01-14,1921.8399658203125,237.652,18525.933,4257.5,4.8,0.9132400155067444,0.6746100187301636
482,2016-01-15,1880.3299560546875,237.652,18525.933,4140.75,4.8,0.9166600108146667,0.6721799969673157
483,2016-01-19,1881.3299560546875,237.652,18525.933,4144.5,4.8,0.9115800261497498,0.6704999804496765
484,2016-01-20,1859.3299560546875,237.652,18525.933,4133.0,4.8,0.9119099974632264,0.669700026512146
485,2016-01-21,1868.989990234375,237.652,18525.933,4130.25,4.8,0.9111400246620178,0.6714100241661072
486,2016-01-22,1906.9000244140625,237.652,18525.933,4247.5,4.8,0.9150800108909608,0.6746600270271301
487,2016-01-25,1877.0799560546875,237.652,18525.933,4186.75,4.8,0.91457998752594,0.6747999787330627
488,2016-01-26,1903.6300048828125,237.652,18525.933,4226.75,4.8,0.920889973640442,0.6784999966621399
489,2016-01-27,1882.949951171875,237.652,18525.933,4127.0,4.8,0.9213200211524964,0.6785600185394287
490,2016-01-28,1893.3599853515625,237.652,18525.933,4153.75,4.8,0.9235699772834778,0.6796200275421143
491,2016-01-29,1940.239990234375,237.652,18525.933,4263.0,4.8,0.9300600290298462,0.6814799904823303
492,2016-02-01,1939.3800048828125,237.336,18525.933,4291.5,4.9,0.9277300238609314,0.6835299730300903
493,2016-02-02,1903.030029296875,237.336,18525.933,4192.0,4.9,0.91525000333786,0.6836699843406677
494,2016-02-03,1912.530029296875,237.336,18525.933,4171.5,4.9,0.9139900207519532,0.6884700059890747
495,2016-02-04,1915.449951171875,237.336,18525.933,4155.75,4.9,0.9209799766540528,0.6875699758529663
496,2016-02-05,1880.050048828125,237.336,18525.933,4022.0,4.9,0.9221699833869934,0.6927000284194946
497,2016-02-08,1853.43994140625,237.336,18525.933,3964.25,4.9,0.9186099767684937,0.6940600275993347
498,2016-02-09,1852.2099609375,237.336,18525.933,3944.25,4.9,0.9208999872207642,0.6931399703025818
499,2016-02-10,1851.8599853515625,237.336,18525.933,3967.25,4.9,0.9157500267028807,0.7005699872970581
500,2016-02-11,1829.0799560546875,237.336,18525.933,3961.25,4.9,0.9178500175476074,0.7016000151634216
501,2016-02-12,1864.780029296875,237.336,18525.933,4006.25,4.9,0.9163399934768676,0.7050999999046326
502,2016-02-16,1895.5799560546875,237.336,18525.933,4092.75,4.9,0.9193699955940248,0.7042999863624573
503,2016-02-17,1926.8199462890625,237.336,18525.933,4196.75,4.9,0.920639991760254,0.7028999924659729
504,2016-02-18,1917.8299560546875,237.336,18525.933,4155.0,4.9,0.926010012626648,0.701259970664978
505,2016-02-19,1917.780029296875,237.336,18525.933,4161.0,4.9,0.9214000105857848,0.7020999789237976
506,2016-02-22,1945.5,237.336,18525.933,4214.75,4.9,0.920390009880066,0.6972000002861023
507,2016-02-23,1921.27001953125,237.336,18525.933,4159.25,4.9,0.9167600274086,0.7017999887466431
508,2016-02-24,1929.800048828125,237.336,18525.933,4208.5,4.9,0.914330005645752,0.6962800025939941
509,2016-02-25,1951.699951171875,237.336,18525.933,4244.25,4.9,0.9237099885940552,0.7019500136375427
510,2016-02-26,1948.050048828125,237.336,18525.933,4230.0,4.9,0.9176599979400636,0.6930999755859375
511,2016-02-29,1932.22998046875,237.336,18525.933,4201.25,4.9,0.9155799746513368,0.6940000057220459
512,2016-03-01,1978.3499755859373,238.08,18525.933,4337.75,5.0,0.9016299843788148,0.6855999827384949
513,2016-03-02,1986.449951171875,238.08,18525.933,4329.25,5.0,0.8928599953651428,0.6858199834823608
514,2016-03-03,1993.4000244140625,238.08,18525.933,4320.25,5.0,0.8972600102424622,0.689079999923706
515,2016-03-04,1999.989990234375,238.08,18525.933,4322.5,5.0,0.8936700224876404,0.6927099823951721
516,2016-03-07,2001.760009765625,238.08,18525.933,4300.0,5.0,0.8857399821281433,0.6912800073623657
517,2016-03-08,1979.260009765625,238.08,18525.933,4270.5,5.0,0.8864499926567078,0.6883999705314636
518,2016-03-09,1989.260009765625,238.08,18525.933,4294.5,5.0,0.8835499882698059,0.690500020980835
519,2016-03-10,1989.5699462890625,238.08,18525.933,4285.0,5.0,0.8907899856567383,0.6887999773025513
520,2016-03-11,2022.18994140625,238.08,18525.933,4352.75,5.0,0.8949300050735474,0.6916000247001648
521,2016-03-14,2019.6400146484373,238.08,18525.933,4366.0,5.0,0.8970999717712402,0.6991099715232849
522,2016-03-15,2015.9300537109373,238.08,18525.933,4364.5,5.0,0.8990399837493896,0.7002000212669373
523,2016-03-16,2027.219970703125,238.08,18525.933,4397.5,5.0,0.9000099897384644,0.6976799964904785
524,2016-03-17,2040.5899658203125,238.08,18525.933,4402.25,5.0,0.8989599943161011,0.7009699940681458
525,2016-03-18,2049.580078125,238.08,18525.933,4414.25,5.0,0.9067800045013428,0.7068099975585938
526,2016-03-21,2051.60009765625,238.08,18525.933,4416.25,5.0,0.9068599939346312,0.7135999798774719
527,2016-03-22,2049.800048828125,238.08,18525.933,4434.5,5.0,0.9079399704933168,0.7178999781608582
528,2016-03-23,2036.7099609375,238.08,18525.933,4395.5,5.0,0.9070299863815308,0.7160000205039978
529,2016-03-24,2035.93994140625,238.08,18525.933,4397.25,5.0,0.9154199957847596,0.7214000225067139
530,2016-03-28,2037.050048828125,238.08,18525.933,4389.5,5.0,0.9183599948883056,0.7179800271987915
531,2016-03-29,2055.010009765625,238.08,18525.933,4458.25,5.0,0.9194599986076356,0.7161300182342529
532,2016-03-30,2063.949951171875,238.08,18525.933,4482.0,5.0,0.9200500249862672,0.7101799845695496
533,2016-03-31,2059.739990234375,238.08,18525.933,4476.25,5.0,0.9133300185203552,0.7054700255393982
534,2016-04-01,2072.780029296875,238.992,18711.702,4528.5,5.1,0.9095900058746338,0.7034800052642822
535,2016-04-04,2066.1298828125,238.992,18711.702,4500.25,5.1,0.9077699780464172,0.701200008392334
536,2016-04-05,2045.1700439453125,238.992,18711.702,4469.5,5.1,0.9087600111961364,0.7038000226020813
537,2016-04-06,2066.659912109375,238.992,18711.702,4535.0,5.1,0.9100000262260436,0.7038800120353699
538,2016-04-07,2041.9100341796875,238.992,18711.702,4470.25,5.1,0.8945800065994263,0.6998999714851379
539,2016-04-08,2047.5999755859373,238.992,18711.702,4467.25,5.1,0.8954200148582458,0.6954100131988525
540,2016-04-11,2041.989990234375,238.992,18711.702,4451.5,5.1,0.9007400274276732,0.7001799941062927
541,2016-04-12,2061.719970703125,238.992,18711.702,4490.0,5.1,0.9001700282096863,0.7063999772071838
542,2016-04-13,2082.419921875,238.992,18711.702,4547.75,5.1,0.8913499712944031,0.7014999985694885
543,2016-04-14,2082.780029296875,238.992,18711.702,4546.25,5.1,0.8835499882698059,0.6906999945640564
544,2016-04-15,2080.72998046875,238.992,18711.702,4538.5,5.1,0.8866000175476074,0.6911799907684326
545,2016-04-18,2094.340087890625,238.992,18711.702,4546.5,5.1,0.8899999856948853,0.6958900094032288
546,2016-04-19,2100.800048828125,238.992,18711.702,4526.75,5.1,0.8910300135612488,0.7029899954795837
547,2016-04-20,2102.39990234375,238.992,18711.702,4535.75,5.1,0.8943700194358826,0.7083699703216553
548,2016-04-21,2091.47998046875,238.992,18711.702,4497.75,5.1,0.8954200148582458,0.7077100276947021
549,2016-04-22,2091.580078125,238.992,18711.702,4465.75,5.1,0.8960599899291992,0.7076600193977356
550,2016-04-25,2087.7900390625,238.992,18711.702,4472.25,5.1,0.8926399946212769,0.7010999917984009
551,2016-04-26,2091.699951171875,238.992,18711.702,4452.5,5.1,0.8855800032615662,0.6951000094413757
552,2016-04-27,2095.14990234375,238.992,18711.702,4423.75,5.1,0.8822500109672546,0.6956999897956848
553,2016-04-28,2075.81005859375,238.992,18711.702,4382.0,5.1,0.8787599802017212,0.6960399746894836
554,2016-04-29,2065.300048828125,238.992,18711.702,4331.5,5.1,0.8779600262641907,0.7030100226402283
555,2016-05-02,2081.429931640625,239.557,18711.702,4369.0,4.8,0.8780400156974792,0.7010200023651123
556,2016-05-03,2063.3701171875,239.557,18711.702,4334.5,4.8,0.8785799741744995,0.7063999772071838
557,2016-05-04,2051.1201171875,239.557,18711.702,4309.75,4.8,0.8768100142478943,0.7073100209236145
558,2016-05-05,2050.6298828125,239.557,18711.702,4300.25,4.8,0.8791999816894531,0.7113400101661682
559,2016-05-06,2057.139892578125,239.557,18711.702,4328.25,4.8,0.8769599795341492,0.7077100276947021
560,2016-05-09,2058.68994140625,239.557,18711.702,4335.75,4.8,0.8762000203132629,0.7025399804115295
561,2016-05-10,2084.389892578125,239.557,18711.702,4392.0,4.8,0.878350019454956,0.7008200287818909
562,2016-05-11,2064.4599609375,239.557,18711.702,4351.5,4.8,0.8866000175476074,0.7046200037002563
563,2016-05-12,2064.110107421875,239.557,18711.702,4334.75,4.8,0.8873100280761719,0.7069100141525269
564,2016-05-13,2046.6099853515625,239.557,18711.702,4324.0,4.8,0.8849599957466125,0.7055000066757202
565,2016-05-16,2066.659912109375,239.557,18711.702,4375.25,4.8,0.8842499852180481,0.6998000144958496
566,2016-05-17,2047.2099609375,239.557,18711.702,4319.5,4.8,0.8803099989891052,0.6949499845504761
567,2016-05-18,2047.6300048828125,239.557,18711.702,4332.25,4.8,0.8845599889755249,0.6973999738693237
568,2016-05-19,2040.0400390625,239.557,18711.702,4317.25,4.8,0.8855800032615662,0.6981800198554993
569,2016-05-20,2052.320068359375,239.557,18711.702,4362.25,4.8,0.8901500105857849,0.6922000050544739
570,2016-05-23,2048.0400390625,239.557,18711.702,4352.5,4.8,0.8873900175094604,0.6901000142097473
571,2016-05-24,2076.06005859375,239.557,18711.702,4445.25,4.8,0.8850299715995789,0.6859999895095825
572,2016-05-25,2090.5400390625,239.557,18711.702,4474.75,4.8,0.8826900124549866,0.6876599788665771
573,2016-05-26,2090.10009765625,239.557,18711.702,4492.25,4.8,0.8805999755859375,0.6844000220298767
574,2016-05-27,2099.06005859375,239.557,18711.702,4510.0,4.8,0.8723700046539307,0.6848000288009644
575,2016-05-31,2096.949951171875,239.557,18711.702,4524.25,4.8,0.867680013179779,0.681850016117096
576,2016-06-01,2099.330078125,240.222,18711.702,4521.5,4.9,0.8692600131034851,0.6872400045394897
577,2016-06-02,2105.260009765625,240.222,18711.702,4532.25,4.9,0.8700900077819824,0.6893200278282166
578,2016-06-03,2099.1298828125,240.222,18711.702,4509.0,4.9,0.8767300248146057,0.6899999976158142
579,2016-06-06,2109.409912109375,240.222,18711.702,4525.5,4.9,0.8781200051307678,0.6929600238800049
580,2016-06-07,2112.1298828125,240.222,18711.702,4514.25,4.9,0.8781200051307678,0.6937000155448914
581,2016-06-08,2119.1201171875,240.222,18711.702,4519.0,4.9,0.8791700005531311,0.6919699907302856
582,2016-06-09,2115.47998046875,240.222,18711.702,4512.0,4.9,0.8751199841499329,0.6926000118255615
583,2016-06-10,2096.070068359375,240.222,18711.702,4465.75,4.9,0.8789700269699097,0.6922699809074402
584,2016-06-13,2079.06005859375,240.222,18711.702,4426.25,4.9,0.8836299777030945,0.6969000101089478
585,2016-06-14,2075.320068359375,240.222,18711.702,4425.25,4.9,0.8837000131607056,0.6921899914741516
586,2016-06-15,2071.5,240.222,18711.702,4412.75,4.9,0.8837000131607056,0.691789984703064
587,2016-06-16,2077.989990234375,240.222,18711.702,4424.75,4.9,0.8910300135612488,0.6851099729537964
588,2016-06-17,2071.219970703125,240.222,18711.702,4417.25,4.9,0.8923799991607666,0.6848800182342529
589,2016-06-20,2083.25,240.222,18711.702,4390.0,4.9,0.8911299705505371,0.6901000142097473
590,2016-06-21,2088.89990234375,240.222,18711.702,4400.25,4.9,0.8915799856185913,0.6905199885368347
591,2016-06-22,2085.449951171875,240.222,18711.702,4394.5,4.9,0.8978300094604492,0.6843400001525879
592,2016-06-23,2113.320068359375,240.222,18711.702,4462.5,4.9,0.8961399793624878,0.6803500056266785
593,2016-06-24,2037.4100341796875,240.222,18711.702,4262.25,4.9,0.8934900164604187,0.6819000244140625
594,2016-06-27,2000.5400390625,240.222,18711.702,4178.0,4.9,0.9000899791717529,0.6836900115013123
595,2016-06-28,2036.0899658203125,240.222,18711.702,4281.0,4.9,0.8969900012016296,0.6832900047302246
596,2016-06-29,2070.77001953125,240.222,18711.702,4362.75,4.9,0.8979899883270264,0.6904900074005127
597,2016-06-30,2098.860107421875,240.222,18711.702,4407.0,4.9,0.8937299847602844,0.6935099959373474
598,2016-07-01,2102.949951171875,240.101,18892.639,4433.25,4.8,0.8967000246047974,0.6941800117492676
599,2016-07-05,2088.550048828125,240.101,18892.639,4404.0,4.8,0.8809800148010254,0.6952199935913086
600,2016-07-06,2099.72998046875,240.101,18892.639,4439.5,4.8,0.8799700140953064,0.6916000247001648
601,2016-07-07,2097.89990234375,240.101,18892.639,4452.25,4.8,0.8804500102996826,0.6875900030136108
602,2016-07-08,2129.89990234375,240.101,18892.639,4517.25,4.8,0.8766499757766724,0.6887800097465515
603,2016-07-11,2137.159912109375,240.101,18892.639,4549.5,4.8,0.8837800025939941,0.6913800239562988
604,2016-07-12,2152.139892578125,240.101,18892.639,4569.75,4.8,0.889680027961731,0.7047799825668335
605,2016-07-13,2152.429931640625,240.101,18892.639,4561.25,4.8,0.8856599926948547,0.7038900256156921
606,2016-07-14,2163.75,240.101,18892.639,4590.0,4.8,0.8918200135231018,0.7080299854278564
607,2016-07-15,2161.739990234375,240.101,18892.639,4579.25,4.8,0.8878899812698364,0.7044299840927124
608,2016-07-18,2166.889892578125,240.101,18892.639,4608.25,4.8,0.888729989528656,0.6995099782943726
609,2016-07-19,2163.780029296875,240.101,18892.639,4606.5,4.8,0.8811299800872803,0.6855900287628174
610,2016-07-20,2173.02001953125,240.101,18892.639,4650.5,4.8,0.8831599950790405,0.6814299821853638
611,2016-07-21,2165.169921875,240.101,18892.639,4638.25,4.8,0.8888400197029114,0.6816499829292297
612,2016-07-22,2175.030029296875,240.101,18892.639,4657.25,4.8,0.8827499747276306,0.6761599779129028
613,2016-07-25,2168.47998046875,240.101,18892.639,4653.75,4.8,0.883080005645752,0.6869099736213684
614,2016-07-26,2169.179931640625,240.101,18892.639,4663.75,4.8,0.9061300158500672,0.7434399724006653
615,2016-07-27,2166.580078125,240.101,18892.639,4707.75,4.8,0.9078500270843506,0.7555699944496155
616,2016-07-28,2170.06005859375,240.101,18892.639,4719.75,4.8,0.9030200242996216,0.7490100264549255
617,2016-07-29,2173.60009765625,240.101,18892.639,4726.75,4.8,0.8986300230026245,0.7426199913024902
618,2016-08-01,2170.840087890625,240.545,18892.639,4744.5,4.9,0.900409996509552,0.7502599954605103
619,2016-08-02,2157.030029296875,240.545,18892.639,4714.25,4.9,0.898389995098114,0.7524499893188477
620,2016-08-03,2163.7900390625,240.545,18892.639,4728.25,4.9,0.8971800208091736,0.7530199885368347
621,2016-08-04,2164.25,240.545,18892.639,4743.75,4.9,0.9037500023841858,0.7717300057411194
622,2016-08-05,2182.8701171875,240.545,18892.639,4783.0,4.9,0.9009799957275392,0.773639976978302
623,2016-08-08,2180.889892578125,240.545,18892.639,4779.25,4.9,0.903689980506897,0.7742499709129333
624,2016-08-09,2181.739990234375,240.545,18892.639,4791.75,4.9,0.9054700136184692,0.7724300026893616
625,2016-08-10,2175.489990234375,240.545,18892.639,4781.5,4.9,0.9043200016021729,0.7703499794006348
626,2016-08-11,2185.7900390625,240.545,18892.639,4800.0,4.9,0.9039199948310852,0.7531099915504456
627,2016-08-12,2184.050048828125,240.545,18892.639,4804.25,4.9,0.9013100266456604,0.7622100114822388
628,2016-08-15,2190.14990234375,240.545,18892.639,4822.75,4.9,0.900409996509552,0.7486199736595154
629,2016-08-16,2178.14990234375,240.545,18892.639,4798.5,4.9,0.9047200083732604,0.7558799982070923
630,2016-08-17,2182.219970703125,240.545,18892.639,4804.0,4.9,0.903190016746521,0.7536399960517883
631,2016-08-18,2187.02001953125,240.545,18892.639,4808.5,4.9,0.9079700112342834,0.7628700137138367
632,2016-08-19,2183.8701171875,240.545,18892.639,4807.0,4.9,0.907480001449585,0.7538899779319763
633,2016-08-22,2182.639892578125,240.545,18892.639,4811.75,4.9,0.9063799977302552,0.7549399733543396
634,2016-08-23,2186.89990234375,240.545,18892.639,4817.0,4.9,0.9115399718284608,0.7616299986839294
635,2016-08-24,2175.43994140625,240.545,18892.639,4786.25,4.9,0.909820020198822,0.7628999948501587
636,2016-08-25,2172.469970703125,240.545,18892.639,4782.25,4.9,0.910099983215332,0.7602900266647339
637,2016-08-26,2169.0400390625,240.545,18892.639,4785.75,4.9,0.903060019016266,0.7554100155830383
638,2016-08-29,2180.3798828125,240.545,18892.639,4793.25,4.9,0.9021700024604796,0.7597699761390686
639,2016-08-30,2176.1201171875,240.545,18892.639,4776.0,4.9,0.8954100012779236,0.7566400170326233
640,2016-08-31,2170.949951171875,240.545,18892.639,4773.75,4.9,0.8954100012779236,0.7584099769592285
641,2016-09-01,2170.860107421875,241.176,18892.639,4777.5,5.0,0.8913400173187256,0.749750018119812
642,2016-09-02,2179.97998046875,241.176,18892.639,4795.25,5.0,0.8967400193214417,0.7502999901771545
643,2016-09-06,2186.47998046875,241.176,18892.639,4827.5,5.0,0.8980900049209595,0.7616599798202515
644,2016-09-07,2186.159912109375,241.176,18892.639,4828.75,5.0,0.9017500281333924,0.7641900181770325
645,2016-09-08,2181.300048828125,241.176,18892.639,4796.0,5.0,0.9022300243377686,0.7673199772834778
646,2016-09-09,2127.81005859375,241.176,18892.639,4671.0,5.0,0.899619996547699,0.768809974193573
647,2016-09-12,2159.0400390625,241.176,18892.639,4766.75,5.0,0.8939399719238281,0.7680400013923645
648,2016-09-13,2127.02001953125,241.176,18892.639,4727.75,5.0,0.8977400064468384,0.7719100117683411
649,2016-09-14,2125.77001953125,241.176,18892.639,4732.5,5.0,0.8955000042915344,0.7746000289916992
650,2016-09-15,2147.260009765625,241.176,18892.639,4817.75,5.0,0.8941299915313721,0.7762100100517273
651,2016-09-16,2139.159912109375,241.176,18892.639,4817.0,5.0,0.8868399858474731,0.7672399878501892
652,2016-09-19,2139.1201171875,241.176,18892.639,4794.25,5.0,0.8850399851799011,0.7666000127792358
653,2016-09-20,2139.760009765625,241.176,18892.639,4798.5,5.0,0.8810999989509583,0.7595000267028809
654,2016-09-21,2163.1201171875,241.176,18892.639,4850.0,5.0,0.8851000070571899,0.7659299969673157
655,2016-09-22,2177.179931640625,241.176,18892.639,4886.25,5.0,0.8834499716758728,0.7612000107765198
656,2016-09-23,2164.68994140625,241.176,18892.639,4856.5,5.0,0.8848900198936462,0.7577999830245972
657,2016-09-26,2146.10009765625,241.176,18892.639,4815.0,5.0,0.8877999782562256,0.7555999755859375
658,2016-09-27,2159.929931640625,241.176,18892.639,4860.75,5.0,0.885699987411499,0.7578999996185303
659,2016-09-28,2171.3701171875,241.176,18892.639,4868.25,5.0,0.8928999900817871,0.7616999745368958
660,2016-09-29,2151.1298828125,241.176,18892.639,4844.25,5.0,0.8934299945831299,0.7628999948501587
661,2016-09-30,2168.27001953125,241.176,18892.639,4870.25,5.0,0.8966000080108643,0.7638999819755554
662,2016-10-03,2161.199951171875,241.741,19089.379,4865.75,4.9,0.8960000276565552,0.7613999843597412
663,2016-10-04,2150.489990234375,241.741,19089.379,4857.5,4.9,0.892799973487854,0.7533000111579895
664,2016-10-05,2159.72998046875,241.741,19089.379,4873.5,4.9,0.8959000110626221,0.7522000074386597
665,2016-10-06,2160.77001953125,241.741,19089.379,4872.0,4.9,0.8966000080108643,0.7511000037193298
666,2016-10-07,2153.739990234375,241.741,19089.379,4859.0,4.9,0.8885999917984009,0.7451000213623047
667,2016-10-10,2163.659912109375,241.741,19089.379,4859.0,4.9,0.8895999789237976,0.7497000098228455
668,2016-10-11,2136.72998046875,241.741,19089.379,4827.0,4.9,0.8871999979019165,0.7512999773025513
669,2016-10-12,2139.179931640625,241.741,19089.379,4813.5,4.9,0.8895900249481201,0.7534000277519226
670,2016-10-13,2132.550048828125,241.741,19089.379,4796.0,4.9,0.8894000053405762,0.7497000098228455
671,2016-10-14,2132.97998046875,241.741,19089.379,4804.25,4.9,0.8913699984550476,0.7578999996185303
672,2016-10-17,2126.5,241.741,19089.379,4803.25,4.9,0.8891000151634216,0.7538999915122986
673,2016-10-18,2139.60009765625,241.741,19089.379,4827.0,4.9,0.8892099857330322,0.7548499703407288
674,2016-10-19,2144.2900390625,241.741,19089.379,4830.25,4.9,0.8961799740791321,0.7682700157165527
675,2016-10-20,2141.340087890625,241.741,19089.379,4843.75,4.9,0.8944000005722046,0.7666000127792358
676,2016-10-21,2141.159912109375,241.741,19089.379,4843.25,4.9,0.8965399861335754,0.7700999975204468
677,2016-10-24,2151.330078125,241.741,19089.379,4902.75,4.9,0.8934000134468079,0.7670999765396118
678,2016-10-25,2143.159912109375,241.741,19089.379,4886.0,4.9,0.89205002784729,0.7641000151634216
679,2016-10-26,2139.429931640625,241.741,19089.379,4853.75,4.9,0.889739990234375,0.7705000042915344
680,2016-10-27,2133.0400390625,241.741,19089.379,4807.0,4.9,0.8888999819755554,0.7710400223731995
681,2016-10-28,2126.409912109375,241.741,19089.379,4806.0,4.9,0.8913000226020813,0.7684999704360962
682,2016-10-31,2126.14990234375,241.741,19089.379,4796.75,4.9,0.8908699750900269,0.7669000029563904
683,2016-11-01,2111.719970703125,242.026,19089.379,4757.25,4.7,0.8913000226020813,0.771399974822998
684,2016-11-02,2097.93994140625,242.026,19089.379,4716.75,4.7,0.8901000022888184,0.7732999920845032
685,2016-11-03,2088.659912109375,242.026,19089.379,4674.5,4.7,0.8920300006866455,0.7782999873161316
686,2016-11-04,2085.179931640625,242.026,19089.379,4657.75,4.7,0.8920000195503235,0.7853999733924866
687,2016-11-07,2131.52001953125,242.026,19089.379,4775.75,4.7,0.8921999931335449,0.7839999794960022
688,2016-11-08,2139.56005859375,242.026,19089.379,4802.25,4.7,0.8973000049591064,0.8062999844551086
689,2016-11-09,2163.260009765625,242.026,19089.379,4820.5,4.7,0.8931000232696533,0.8041999936103821
690,2016-11-10,2167.47998046875,242.026,19089.379,4743.75,4.7,0.897599995136261,0.8102999925613403
691,2016-11-11,2164.449951171875,242.026,19089.379,4743.75,4.7,0.9039999842643738,0.8144000172615051
692,2016-11-14,2164.199951171875,242.026,19089.379,4694.5,4.7,0.9081100225448608,0.8205000162124634
693,2016-11-15,2180.389892578125,242.026,19089.379,4766.0,4.7,0.9049999713897704,0.8181999921798706
694,2016-11-16,2176.93994140625,242.026,19089.379,4783.25,4.7,0.9117599725723268,0.8208000063896179
695,2016-11-17,2187.1201171875,242.026,19089.379,4828.5,4.7,0.907800018787384,0.8184000253677368
696,2016-11-18,2181.89990234375,242.026,19089.379,4808.5,4.7,0.9110000133514404,0.8126999735832214
697,2016-11-21,2198.179931640625,242.026,19089.379,4854.0,4.7,0.9111499786376952,0.8137000203132629
698,2016-11-22,2202.93994140625,242.026,19089.379,4874.75,4.7,0.9148799777030944,0.8159000277519226
699,2016-11-23,2204.719970703125,242.026,19089.379,4849.5,4.7,0.9189000129699708,0.8183900117874146
700,2016-11-25,2213.35009765625,242.026,19089.379,4868.5,4.7,0.9194999933242798,0.8184999823570251
701,2016-11-28,2201.719970703125,242.026,19089.379,4861.0,4.7,0.9185000061988832,0.8213000297546387
702,2016-11-29,2204.659912109375,242.026,19089.379,4875.0,4.7,0.9164199829101562,0.817300021648407
703,2016-11-30,2198.81005859375,242.026,19089.379,4816.0,4.7,0.9174000024795532,0.8216000199317932
704,2016-12-01,2191.080078125,242.637,19089.379,4736.5,4.7,0.9103599786758424,0.8185999989509583
705,2016-12-02,2191.949951171875,242.637,19089.379,4738.5,4.7,0.911300003528595,0.8172000050544739
706,2016-12-05,2204.7099609375,242.637,19089.379,4780.5,4.7,0.9043999910354614,0.8170899748802185
707,2016-12-06,2212.22998046875,242.637,19089.379,4786.75,4.7,0.901099979877472,0.8126999735832214
708,2016-12-07,2241.35009765625,242.637,19089.379,4841.75,4.7,0.9006999731063843,0.8019999861717224
709,2016-12-08,2246.18994140625,242.637,19089.379,4863.0,4.7,0.9007999897003174,0.8007000088691711
710,2016-12-09,2259.530029296875,242.637,19089.379,4893.75,4.7,0.9047999978065492,0.8065000176429749
711,2016-12-12,2256.9599609375,242.637,19089.379,4867.75,4.7,0.9075199961662292,0.807200014591217
712,2016-12-13,2271.719970703125,242.637,19089.379,4937.75,4.7,0.9157000184059144,0.8051000237464905
713,2016-12-14,2253.280029296875,242.637,19089.379,4931.75,4.7,0.9182999730110168,0.7965999841690063
714,2016-12-15,2262.030029296875,242.637,19089.379,4934.5,4.7,0.923799991607666,0.7953000068664551
715,2016-12-16,2258.070068359375,242.637,19089.379,4943.5,4.7,0.9301999807357788,0.7986999750137329
716,2016-12-19,2262.530029296875,242.637,19089.379,4938.75,4.7,0.932200014591217,0.8027999997138977
717,2016-12-20,2270.760009765625,242.637,19089.379,4956.0,4.7,0.9340000152587892,0.8036999702453613
718,2016-12-21,2265.179931640625,242.637,19089.379,4949.5,4.7,0.941349983215332,0.8058000206947327
719,2016-12-22,2260.9599609375,242.637,19089.379,4936.5,4.7,0.9448000192642212,0.8113999962806702
720,2016-12-23,2263.7900390625,242.637,19089.379,4942.25,4.7,0.9399499893188475,0.8004000186920166
721,2016-12-27,2268.8798828125,242.637,19089.379,4961.25,4.7,0.940400004386902,0.8048999905586243
722,2016-12-28,2249.919921875,242.637,19089.379,4923.75,4.7,0.948300004005432,0.8043000102043152
723,2016-12-29,2249.260009765625,242.637,19089.379,4918.5,4.7,0.9467999935150146,0.8030300140380859
724,2016-12-30,2238.830078125,242.637,19089.379,4864.0,4.7,0.942300021648407,0.8011999726295471
725,2017-01-03,2257.830078125,243.618,19280.084,4906.25,4.7,0.9415000081062316,0.8057000041007996
726,2017-01-04,2270.75,243.618,19280.084,4933.5,4.7,0.9391000270843506,0.8004999756813049
727,2017-01-05,2269.0,243.618,19280.084,4962.0,4.7,0.944100022315979,0.7989000082015991
728,2017-01-06,2276.97998046875,243.618,19280.084,5004.0,4.7,0.9378100037574768,0.7943000197410583
729,2017-01-09,2268.89990234375,243.618,19280.084,5022.0,4.7,0.9449999928474426,0.7893999814987183
730,2017-01-10,2268.89990234375,243.618,19280.084,5031.25,4.7,0.9296000003814696,0.7856400012969971
731,2017-01-11,2275.320068359375,243.618,19280.084,5046.5,4.7,0.932799994945526,0.7892000079154968
732,2017-01-12,2270.43994140625,243.618,19280.084,5034.75,4.7,0.929199993610382,0.7918999791145325
733,2017-01-13,2274.639892578125,243.618,19280.084,5061.25,4.7,0.9415000081062316,0.7946000099182129
734,2017-01-17,2267.889892578125,243.618,19280.084,5040.25,4.7,0.948099970817566,0.7937999963760376
735,2017-01-18,2271.889892578125,243.618,19280.084,5054.5,4.7,0.9397000074386596,0.7889000177383423
736,2017-01-19,2263.68994140625,243.618,19280.084,5053.5,4.7,0.9408000111579896,0.7896999716758728
737,2017-01-20,2271.31005859375,243.618,19280.084,5058.25,4.7,0.9510999917984008,0.7975599765777588
738,2017-01-23,2265.199951171875,243.618,19280.084,5063.5,4.7,0.9598000049591064,0.8048999905586243
739,2017-01-24,2280.070068359375,243.618,19280.084,5096.25,4.7,0.9569399952888488,0.8007000088691711
