,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_deposit_ez,ir_lending_ez,ir_MRO_ez,ir_jp
2016-04-13,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-14,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-15,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-16,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-17,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-18,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-19,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-20,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-21,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-22,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-23,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-24,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-25,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-26,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-27,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-28,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-29,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1850448.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-04-30,18711.702,493941.0,543476.7,2688830.5,5.1,5.0,3.4,10.3,3872900.0,3749521,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-01,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-02,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-03,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-04,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-05,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-06,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-07,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-08,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-09,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-10,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-11,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-12,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-13,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-14,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-15,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-16,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-17,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-18,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-19,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-20,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-21,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-22,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-23,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-24,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-25,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-26,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-27,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-28,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-29,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-30,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-05-31,18711.702,493941.0,543476.7,2688830.5,4.8,5.0,3.3,10.2,3836500.0,3802515,1901262.0,0.37,"0,5",-0.4,0.25,0.0,0.3
2016-06-01,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-02,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-03,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-04,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-05,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-06,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-07,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-08,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-09,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-10,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-11,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-12,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-13,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-14,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-15,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-16,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-17,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-18,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-19,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-20,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-21,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-22,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-23,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-24,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-25,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-26,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-27,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-28,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-29,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,1901262.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-06-30,18711.702,493941.0,543476.7,2688830.5,4.9,4.9,3.3,10.2,3825500.0,3889468,2009398.0,0.38,"0,5",-0.4,0.25,0.0,0.3
2016-07-01,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-02,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-03,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-04,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-05,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-06,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-07,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-08,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-09,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-10,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-11,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-12,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-13,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-14,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-15,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-16,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-17,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-18,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-19,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-20,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-21,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-22,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-23,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-24,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-25,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-26,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-27,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-28,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-29,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-30,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2009398.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-07-31,18892.639,500650.0,543563.5,2707719.1,4.8,5.0,3.2,10.0,3772500.0,3955898,2067693.0,0.39,"0,5",-0.4,0.25,0.0,0.3
2016-08-01,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,5",-0.4,0.25,0.0,0.3
2016-08-02,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,5",-0.4,0.25,0.0,0.3
2016-08-03,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,5",-0.4,0.25,0.0,0.3
2016-08-04,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-05,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-06,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-07,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-08,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-09,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-10,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-11,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-12,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-13,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
2016-08-14,18892.639,500650.0,543563.5,2707719.1,4.9,4.9,3.3,10.0,3816700.0,4011436,2067693.0,0.4,"0,25",-0.4,0.25,0.0,0.3
